Rodada: 1, Jogador: 0, carta da vez: 12♠, maiores montes Jogador: jogador 0 com total de 2 cartas - ,  baralho tem 998 cartas.
Rodada: 590, Jogador: 0, carta da vez: 12♥, maiores montes Jogador: jogador 0 com total de 556 cartas - ,  baralho tem 409 cartas.
Rodada: 591, Jogador: 0, carta da vez: 07♦, maiores montes Jogador: jogador 0 com total de 557 cartas - ,  baralho tem 408 cartas.
Rodada: 592, Jogador: 0, carta da vez: 06♥, maiores montes Jogador: jogador 0 com total de 558 cartas - ,  baralho tem 407 cartas.
Rodada: 593, Jogador: 0, carta da vez: 09♥, maiores montes Jogador: jogador 0 com total de 559 cartas - ,  baralho tem 406 cartas.
Rodada: 594, Jogador: 0, carta da vez: 01♦, maiores montes Jogador: jogador 0 com total de 560 cartas - ,  baralho tem 405 cartas.
Rodada: 595, Jogador: 0, carta da vez: 04♦, maiores montes Jogador: jogador 0 com total de 561 cartas - ,  baralho tem 404 cartas.
Rodada: 596, Jogador: 0, carta da vez: 12♣, maiores montes Jogador: jogador 0 com total de 562 cartas - ,  baralho tem 403 cartas.
Rodada: 597, Jogador: 0, carta da vez: 12♦, maiores montes Jogador: jogador 0 com total de 563 cartas - ,  baralho tem 402 cartas.
Rodada: 598, Jogador: 0, carta da vez: 13♠, maiores montes Jogador: jogador 0 com total de 564 cartas - ,  baralho tem 401 cartas.
Rodada: 599, Jogador: 0, carta da vez: 12♦, maiores montes Jogador: jogador 0 com total de 565 cartas - ,  baralho tem 400 cartas.
Rodada: 600, Jogador: 0, carta da vez: 11♥, maiores montes Jogador: jogador 0 com total de 566 cartas - ,  baralho tem 399 cartas.
Rodada: 601, Jogador: 0, carta da vez: 10♣, maiores montes Jogador: jogador 0 com total de 567 cartas - ,  baralho tem 398 cartas.
Rodada: 602, Jogador: 0, carta da vez: 05♠, maiores montes Jogador: jogador 0 com total de 568 cartas - ,  baralho tem 397 cartas.
Rodada: 603, Jogador: 0, carta da vez: 08♦, maiores montes Jogador: jogador 0 com total de 569 cartas - ,  baralho tem 396 cartas.
Rodada: 604, Jogador: 0, carta da vez: 07♥, maiores montes Jogador: jogador 0 com total de 570 cartas - ,  baralho tem 395 cartas.
Rodada: 605, Jogador: 0, carta da vez: 06♣, maiores montes Jogador: jogador 0 com total de 571 cartas - ,  baralho tem 394 cartas.
Rodada: 606, Jogador: 0, carta da vez: 05♠, maiores montes Jogador: jogador 0 com total de 572 cartas - ,  baralho tem 393 cartas.
Rodada: 607, Jogador: 0, carta da vez: 05♣, maiores montes Jogador: jogador 0 com total de 573 cartas - ,  baralho tem 392 cartas.
Rodada: 608, Jogador: 0, carta da vez: 01♠, maiores montes Jogador: jogador 0 com total de 574 cartas - ,  baralho tem 391 cartas.
Rodada: 609, Jogador: 0, carta da vez: 02♣, maiores montes Jogador: jogador 0 com total de 575 cartas - ,  baralho tem 390 cartas.
Rodada: 610, Jogador: 0, carta da vez: 13♦, maiores montes Jogador: jogador 0 com total de 576 cartas - ,  baralho tem 389 cartas.
Rodada: 611, Jogador: 0, carta da vez: 05♦, maiores montes Jogador: jogador 0 com total de 577 cartas - ,  baralho tem 388 cartas.
Rodada: 612, Jogador: 0, carta da vez: 12♥, maiores montes Jogador: jogador 0 com total de 578 cartas - ,  baralho tem 387 cartas.
Rodada: 613, Jogador: 0, carta da vez: 11♣, maiores montes Jogador: jogador 0 com total de 579 cartas - ,  baralho tem 386 cartas.
Rodada: 614, Jogador: 0, carta da vez: 09♦, maiores montes Jogador: jogador 0 com total de 580 cartas - ,  baralho tem 385 cartas.
Rodada: 615, Jogador: 0, carta da vez: 09♦, maiores montes Jogador: jogador 0 com total de 581 cartas - ,  baralho tem 384 cartas.
Rodada: 616, Jogador: 0, carta da vez: 02♣, maiores montes Jogador: jogador 0 com total de 582 cartas - ,  baralho tem 383 cartas.
Rodada: 617, Jogador: 0, carta da vez: 10♠, maiores montes Jogador: jogador 0 com total de 583 cartas - ,  baralho tem 382 cartas.
Rodada: 618, Jogador: 0, carta da vez: 06♠, maiores montes Jogador: jogador 0 com total de 584 cartas - ,  baralho tem 381 cartas.
Rodada: 619, Jogador: 0, carta da vez: 05♦, maiores montes Jogador: jogador 0 com total de 585 cartas - ,  baralho tem 380 cartas.
Rodada: 620, Jogador: 0, carta da vez: 04♥, maiores montes Jogador: jogador 0 com total de 586 cartas - ,  baralho tem 379 cartas.
Rodada: 621, Jogador: 0, carta da vez: 03♣, maiores montes Jogador: jogador 0 com total de 587 cartas - ,  baralho tem 378 cartas.
Rodada: 622, Jogador: 0, carta da vez: 06♦, maiores montes Jogador: jogador 0 com total de 588 cartas - ,  baralho tem 377 cartas.
Rodada: 623, Jogador: 0, carta da vez: 10♥, maiores montes Jogador: jogador 0 com total de 589 cartas - ,  baralho tem 376 cartas.
Rodada: 624, Jogador: 0, carta da vez: 13♥, maiores montes Jogador: jogador 0 com total de 590 cartas - ,  baralho tem 375 cartas.
Rodada: 625, Jogador: 0, carta da vez: 12♣, maiores montes Jogador: jogador 0 com total de 591 cartas - ,  baralho tem 374 cartas.
Rodada: 626, Jogador: 0, carta da vez: 11♠, maiores montes Jogador: jogador 0 com total de 592 cartas - ,  baralho tem 373 cartas.
Rodada: 627, Jogador: 0, carta da vez: 04♣, maiores montes Jogador: jogador 0 com total de 593 cartas - ,  baralho tem 372 cartas.
Rodada: 628, Jogador: 0, carta da vez: 08♦, maiores montes Jogador: jogador 0 com total de 594 cartas - ,  baralho tem 371 cartas.
Rodada: 629, Jogador: 0, carta da vez: 08♣, maiores montes Jogador: jogador 0 com total de 595 cartas - ,  baralho tem 370 cartas.
Rodada: 630, Jogador: 0, carta da vez: 06♦, maiores montes Jogador: jogador 0 com total de 596 cartas - ,  baralho tem 369 cartas.
Rodada: 631, Jogador: 0, carta da vez: 10♠, maiores montes Jogador: jogador 0 com total de 597 cartas - ,  baralho tem 368 cartas.
Rodada: 632, Jogador: 0, carta da vez: 01♣, maiores montes Jogador: jogador 0 com total de 598 cartas - ,  baralho tem 367 cartas.
Rodada: 633, Jogador: 0, carta da vez: 06♥, maiores montes Jogador: jogador 0 com total de 599 cartas - ,  baralho tem 366 cartas.
Rodada: 634, Jogador: 0, carta da vez: 03♠, maiores montes Jogador: jogador 0 com total de 600 cartas - ,  baralho tem 365 cartas.
Rodada: 635, Jogador: 0, carta da vez: 02♣, maiores montes Jogador: jogador 0 com total de 601 cartas - ,  baralho tem 364 cartas.
Rodada: 636, Jogador: 0, carta da vez: 05♥, maiores montes Jogador: jogador 0 com total de 602 cartas - ,  baralho tem 363 cartas.
Rodada: 637, Jogador: 0, carta da vez: 13♣, maiores montes Jogador: jogador 0 com total de 603 cartas - ,  baralho tem 362 cartas.
Rodada: 638, Jogador: 0, carta da vez: 12♠, maiores montes Jogador: jogador 0 com total de 604 cartas - ,  baralho tem 361 cartas.
Rodada: 639, Jogador: 0, carta da vez: 11♦, maiores montes Jogador: jogador 0 com total de 605 cartas - ,  baralho tem 360 cartas.
Rodada: 640, Jogador: 0, carta da vez: 10♥, maiores montes Jogador: jogador 0 com total de 606 cartas - ,  baralho tem 359 cartas.
Rodada: 641, Jogador: 0, carta da vez: 07♣, maiores montes Jogador: jogador 0 com total de 607 cartas - ,  baralho tem 358 cartas.
Rodada: 642, Jogador: 0, carta da vez: 08♦, maiores montes Jogador: jogador 0 com total de 608 cartas - ,  baralho tem 357 cartas.
Rodada: 643, Jogador: 0, carta da vez: 02♠, maiores montes Jogador: jogador 0 com total de 609 cartas - ,  baralho tem 356 cartas.
Rodada: 644, Jogador: 0, carta da vez: 06♣, maiores montes Jogador: jogador 0 com total de 610 cartas - ,  baralho tem 355 cartas.
Rodada: 645, Jogador: 0, carta da vez: 05♣, maiores montes Jogador: jogador 0 com total de 611 cartas - ,  baralho tem 354 cartas.
Rodada: 646, Jogador: 0, carta da vez: 07♠, maiores montes Jogador: jogador 0 com total de 612 cartas - ,  baralho tem 353 cartas.
Rodada: 647, Jogador: 0, carta da vez: 04♥, maiores montes Jogador: jogador 0 com total de 613 cartas - ,  baralho tem 352 cartas.
Rodada: 648, Jogador: 0, carta da vez: 02♥, maiores montes Jogador: jogador 0 com total de 614 cartas - ,  baralho tem 351 cartas.
Rodada: 649, Jogador: 0, carta da vez: 01♦, maiores montes Jogador: jogador 0 com total de 615 cartas - ,  baralho tem 350 cartas.
Rodada: 650, Jogador: 0, carta da vez: 04♣, maiores montes Jogador: jogador 0 com total de 616 cartas - ,  baralho tem 349 cartas.
Rodada: 651, Jogador: 0, carta da vez: 13♣, maiores montes Jogador: jogador 0 com total de 617 cartas - ,  baralho tem 348 cartas.
Rodada: 652, Jogador: 0, carta da vez: 11♥, maiores montes Jogador: jogador 0 com total de 618 cartas - ,  baralho tem 347 cartas.
Rodada: 653, Jogador: 0, carta da vez: 07♣, maiores montes Jogador: jogador 0 com total de 619 cartas - ,  baralho tem 346 cartas.
Rodada: 654, Jogador: 0, carta da vez: 09♠, maiores montes Jogador: jogador 0 com total de 620 cartas - ,  baralho tem 345 cartas.
Rodada: 655, Jogador: 0, carta da vez: 08♦, maiores montes Jogador: jogador 0 com total de 621 cartas - ,  baralho tem 344 cartas.
Rodada: 656, Jogador: 0, carta da vez: 08♥, maiores montes Jogador: jogador 0 com total de 622 cartas - ,  baralho tem 343 cartas.
Rodada: 657, Jogador: 0, carta da vez: 06♣, maiores montes Jogador: jogador 0 com total de 623 cartas - ,  baralho tem 342 cartas.
Rodada: 658, Jogador: 0, carta da vez: 05♠, maiores montes Jogador: jogador 0 com total de 624 cartas - ,  baralho tem 341 cartas.
Rodada: 659, Jogador: 0, carta da vez: 05♥, maiores montes Jogador: jogador 0 com total de 625 cartas - ,  baralho tem 340 cartas.
Rodada: 660, Jogador: 0, carta da vez: 01♥, maiores montes Jogador: jogador 0 com total de 626 cartas - ,  baralho tem 339 cartas.
Rodada: 661, Jogador: 0, carta da vez: 01♠, maiores montes Jogador: jogador 0 com total de 627 cartas - ,  baralho tem 338 cartas.
Rodada: 662, Jogador: 0, carta da vez: 12♣, maiores montes Jogador: jogador 0 com total de 628 cartas - ,  baralho tem 337 cartas.
Rodada: 663, Jogador: 0, carta da vez: 05♦, maiores montes Jogador: jogador 0 com total de 629 cartas - ,  baralho tem 336 cartas.
Rodada: 664, Jogador: 0, carta da vez: 07♦, maiores montes Jogador: jogador 0 com total de 630 cartas - ,  baralho tem 335 cartas.
Rodada: 665, Jogador: 0, carta da vez: 09♠, maiores montes Jogador: jogador 0 com total de 631 cartas - ,  baralho tem 334 cartas.
Rodada: 666, Jogador: 0, carta da vez: 10♠, maiores montes Jogador: jogador 0 com total de 632 cartas - ,  baralho tem 333 cartas.
Rodada: 667, Jogador: 0, carta da vez: 13♠, maiores montes Jogador: jogador 0 com total de 633 cartas - ,  baralho tem 332 cartas.
Rodada: 668, Jogador: 0, carta da vez: 08♥, maiores montes Jogador: jogador 0 com total de 634 cartas - ,  baralho tem 331 cartas.
Rodada: 669, Jogador: 0, carta da vez: 07♣, maiores montes Jogador: jogador 0 com total de 635 cartas - ,  baralho tem 330 cartas.
Rodada: 670, Jogador: 0, carta da vez: 04♠, maiores montes Jogador: jogador 0 com total de 636 cartas - ,  baralho tem 329 cartas.
Rodada: 671, Jogador: 0, carta da vez: 12♠, maiores montes Jogador: jogador 0 com total de 637 cartas - ,  baralho tem 328 cartas.
Rodada: 672, Jogador: 0, carta da vez: 06♥, maiores montes Jogador: jogador 0 com total de 638 cartas - ,  baralho tem 327 cartas.
Rodada: 673, Jogador: 0, carta da vez: 03♣, maiores montes Jogador: jogador 0 com total de 639 cartas - ,  baralho tem 326 cartas.
Rodada: 674, Jogador: 0, carta da vez: 02♠, maiores montes Jogador: jogador 0 com total de 640 cartas - ,  baralho tem 325 cartas.
Rodada: 675, Jogador: 0, carta da vez: 09♦, maiores montes Jogador: jogador 0 com total de 641 cartas - ,  baralho tem 324 cartas.
Rodada: 676, Jogador: 0, carta da vez: 13♥, maiores montes Jogador: jogador 0 com total de 642 cartas - ,  baralho tem 323 cartas.
Rodada: 677, Jogador: 0, carta da vez: 12♣, maiores montes Jogador: jogador 0 com total de 643 cartas - ,  baralho tem 322 cartas.
Rodada: 678, Jogador: 0, carta da vez: 11♠, maiores montes Jogador: jogador 0 com total de 644 cartas - ,  baralho tem 321 cartas.
Rodada: 679, Jogador: 0, carta da vez: 10♦, maiores montes Jogador: jogador 0 com total de 645 cartas - ,  baralho tem 320 cartas.
Rodada: 680, Jogador: 0, carta da vez: 09♥, maiores montes Jogador: jogador 0 com total de 646 cartas - ,  baralho tem 319 cartas.
Rodada: 681, Jogador: 0, carta da vez: 08♣, maiores montes Jogador: jogador 0 com total de 647 cartas - ,  baralho tem 318 cartas.
Rodada: 682, Jogador: 0, carta da vez: 02♦, maiores montes Jogador: jogador 0 com total de 648 cartas - ,  baralho tem 317 cartas.
Rodada: 683, Jogador: 0, carta da vez: 03♦, maiores montes Jogador: jogador 0 com total de 649 cartas - ,  baralho tem 316 cartas.
Rodada: 684, Jogador: 0, carta da vez: 09♣, maiores montes Jogador: jogador 0 com total de 650 cartas - ,  baralho tem 315 cartas.
Rodada: 685, Jogador: 0, carta da vez: 04♣, maiores montes Jogador: jogador 0 com total de 651 cartas - ,  baralho tem 314 cartas.
Rodada: 686, Jogador: 0, carta da vez: 07♥, maiores montes Jogador: jogador 0 com total de 652 cartas - ,  baralho tem 313 cartas.
Rodada: 687, Jogador: 0, carta da vez: 08♦, maiores montes Jogador: jogador 0 com total de 653 cartas - ,  baralho tem 312 cartas.
Rodada: 688, Jogador: 0, carta da vez: 11♥, maiores montes Jogador: jogador 0 com total de 654 cartas - ,  baralho tem 311 cartas.
Rodada: 689, Jogador: 0, carta da vez: 03♥, maiores montes Jogador: jogador 0 com total de 655 cartas - ,  baralho tem 310 cartas.
Rodada: 690, Jogador: 0, carta da vez: 12♠, maiores montes Jogador: jogador 0 com total de 656 cartas - ,  baralho tem 309 cartas.
Rodada: 691, Jogador: 0, carta da vez: 11♦, maiores montes Jogador: jogador 0 com total de 657 cartas - ,  baralho tem 308 cartas.
Rodada: 692, Jogador: 0, carta da vez: 06♥, maiores montes Jogador: jogador 0 com total de 658 cartas - ,  baralho tem 307 cartas.
Rodada: 693, Jogador: 0, carta da vez: 09♣, maiores montes Jogador: jogador 0 com total de 659 cartas - ,  baralho tem 306 cartas.
Rodada: 694, Jogador: 0, carta da vez: 02♥, maiores montes Jogador: jogador 0 com total de 660 cartas - ,  baralho tem 305 cartas.
Rodada: 695, Jogador: 0, carta da vez: 07♦, maiores montes Jogador: jogador 0 com total de 661 cartas - ,  baralho tem 304 cartas.
Rodada: 696, Jogador: 0, carta da vez: 06♥, maiores montes Jogador: jogador 0 com total de 662 cartas - ,  baralho tem 303 cartas.
Rodada: 697, Jogador: 0, carta da vez: 05♣, maiores montes Jogador: jogador 0 com total de 663 cartas - ,  baralho tem 302 cartas.
Rodada: 698, Jogador: 0, carta da vez: 07♦, maiores montes Jogador: jogador 0 com total de 664 cartas - ,  baralho tem 301 cartas.
Rodada: 699, Jogador: 0, carta da vez: 05♠, maiores montes Jogador: jogador 0 com total de 665 cartas - ,  baralho tem 300 cartas.
Rodada: 700, Jogador: 0, carta da vez: 02♥, maiores montes Jogador: jogador 0 com total de 666 cartas - ,  baralho tem 299 cartas.
Rodada: 701, Jogador: 0, carta da vez: 02♣, maiores montes Jogador: jogador 0 com total de 667 cartas - ,  baralho tem 298 cartas.
Rodada: 702, Jogador: 0, carta da vez: 13♠, maiores montes Jogador: jogador 0 com total de 668 cartas - ,  baralho tem 297 cartas.
Rodada: 703, Jogador: 0, carta da vez: 12♥, maiores montes Jogador: jogador 0 com total de 669 cartas - ,  baralho tem 296 cartas.
Rodada: 704, Jogador: 0, carta da vez: 11♥, maiores montes Jogador: jogador 0 com total de 670 cartas - ,  baralho tem 295 cartas.
Rodada: 705, Jogador: 0, carta da vez: 04♣, maiores montes Jogador: jogador 0 com total de 671 cartas - ,  baralho tem 294 cartas.
Rodada: 706, Jogador: 0, carta da vez: 09♠, maiores montes Jogador: jogador 0 com total de 672 cartas - ,  baralho tem 293 cartas.
Rodada: 707, Jogador: 0, carta da vez: 08♦, maiores montes Jogador: jogador 0 com total de 673 cartas - ,  baralho tem 292 cartas.
Rodada: 708, Jogador: 0, carta da vez: 07♥, maiores montes Jogador: jogador 0 com total de 674 cartas - ,  baralho tem 291 cartas.
Rodada: 709, Jogador: 0, carta da vez: 04♥, maiores montes Jogador: jogador 0 com total de 675 cartas - ,  baralho tem 290 cartas.
Rodada: 710, Jogador: 0, carta da vez: 05♠, maiores montes Jogador: jogador 0 com total de 676 cartas - ,  baralho tem 289 cartas.
Rodada: 711, Jogador: 0, carta da vez: 04♦, maiores montes Jogador: jogador 0 com total de 677 cartas - ,  baralho tem 288 cartas.
Rodada: 712, Jogador: 0, carta da vez: 11♣, maiores montes Jogador: jogador 0 com total de 678 cartas - ,  baralho tem 287 cartas.
Rodada: 713, Jogador: 0, carta da vez: 08♥, maiores montes Jogador: jogador 0 com total de 679 cartas - ,  baralho tem 286 cartas.
Rodada: 714, Jogador: 0, carta da vez: 05♥, maiores montes Jogador: jogador 0 com total de 680 cartas - ,  baralho tem 285 cartas.
Rodada: 715, Jogador: 0, carta da vez: 13♦, maiores montes Jogador: jogador 0 com total de 681 cartas - ,  baralho tem 284 cartas.
Rodada: 716, Jogador: 0, carta da vez: 12♥, maiores montes Jogador: jogador 0 com total de 682 cartas - ,  baralho tem 283 cartas.
Rodada: 717, Jogador: 0, carta da vez: 11♣, maiores montes Jogador: jogador 0 com total de 683 cartas - ,  baralho tem 282 cartas.
Rodada: 718, Jogador: 0, carta da vez: 04♣, maiores montes Jogador: jogador 0 com total de 684 cartas - ,  baralho tem 281 cartas.
Rodada: 719, Jogador: 0, carta da vez: 09♦, maiores montes Jogador: jogador 0 com total de 685 cartas - ,  baralho tem 280 cartas.
Rodada: 720, Jogador: 0, carta da vez: 09♣, maiores montes Jogador: jogador 0 com total de 686 cartas - ,  baralho tem 279 cartas.
Rodada: 721, Jogador: 0, carta da vez: 02♥, maiores montes Jogador: jogador 0 com total de 687 cartas - ,  baralho tem 278 cartas.
Rodada: 722, Jogador: 0, carta da vez: 06♠, maiores montes Jogador: jogador 0 com total de 688 cartas - ,  baralho tem 277 cartas.
Rodada: 723, Jogador: 0, carta da vez: 05♦, maiores montes Jogador: jogador 0 com total de 689 cartas - ,  baralho tem 276 cartas.
Rodada: 724, Jogador: 0, carta da vez: 04♥, maiores montes Jogador: jogador 0 com total de 690 cartas - ,  baralho tem 275 cartas.
Rodada: 725, Jogador: 0, carta da vez: 03♣, maiores montes Jogador: jogador 0 com total de 691 cartas - ,  baralho tem 274 cartas.
Rodada: 726, Jogador: 0, carta da vez: 03♦, maiores montes Jogador: jogador 0 com total de 692 cartas - ,  baralho tem 273 cartas.
Rodada: 727, Jogador: 0, carta da vez: 06♦, maiores montes Jogador: jogador 0 com total de 693 cartas - ,  baralho tem 272 cartas.
Rodada: 728, Jogador: 0, carta da vez: 13♥, maiores montes Jogador: jogador 0 com total de 694 cartas - ,  baralho tem 271 cartas.
Rodada: 729, Jogador: 0, carta da vez: 03♦, maiores montes Jogador: jogador 0 com total de 695 cartas - ,  baralho tem 270 cartas.
Rodada: 730, Jogador: 0, carta da vez: 06♦, maiores montes Jogador: jogador 0 com total de 696 cartas - ,  baralho tem 269 cartas.
Rodada: 731, Jogador: 0, carta da vez: 10♦, maiores montes Jogador: jogador 0 com total de 697 cartas - ,  baralho tem 268 cartas.
Rodada: 732, Jogador: 0, carta da vez: 09♥, maiores montes Jogador: jogador 0 com total de 698 cartas - ,  baralho tem 267 cartas.
Rodada: 733, Jogador: 0, carta da vez: 08♣, maiores montes Jogador: jogador 0 com total de 699 cartas - ,  baralho tem 266 cartas.
Rodada: 734, Jogador: 0, carta da vez: 07♠, maiores montes Jogador: jogador 0 com total de 700 cartas - ,  baralho tem 265 cartas.
Rodada: 735, Jogador: 0, carta da vez: 06♦, maiores montes Jogador: jogador 0 com total de 701 cartas - ,  baralho tem 264 cartas.
Rodada: 736, Jogador: 0, carta da vez: 05♥, maiores montes Jogador: jogador 0 com total de 702 cartas - ,  baralho tem 263 cartas.
Rodada: 737, Jogador: 0, carta da vez: 04♣, maiores montes Jogador: jogador 0 com total de 703 cartas - ,  baralho tem 262 cartas.
Rodada: 738, Jogador: 0, carta da vez: 03♠, maiores montes Jogador: jogador 0 com total de 704 cartas - ,  baralho tem 261 cartas.
Rodada: 739, Jogador: 0, carta da vez: 02♦, maiores montes Jogador: jogador 0 com total de 705 cartas - ,  baralho tem 260 cartas.
Rodada: 740, Jogador: 0, carta da vez: 01♥, maiores montes Jogador: jogador 0 com total de 706 cartas - ,  baralho tem 259 cartas.
Rodada: 741, Jogador: 0, carta da vez: 13♣, maiores montes Jogador: jogador 0 com total de 707 cartas - ,  baralho tem 258 cartas.
Rodada: 742, Jogador: 0, carta da vez: 12♣, maiores montes Jogador: jogador 0 com total de 708 cartas - ,  baralho tem 257 cartas.
Rodada: 743, Jogador: 0, carta da vez: 11♦, maiores montes Jogador: jogador 0 com total de 709 cartas - ,  baralho tem 256 cartas.
Rodada: 744, Jogador: 0, carta da vez: 10♥, maiores montes Jogador: jogador 0 com total de 710 cartas - ,  baralho tem 255 cartas.
Rodada: 745, Jogador: 0, carta da vez: 06♦, maiores montes Jogador: jogador 0 com total de 711 cartas - ,  baralho tem 254 cartas.
Rodada: 746, Jogador: 0, carta da vez: 07♥, maiores montes Jogador: jogador 0 com total de 712 cartas - ,  baralho tem 253 cartas.
Rodada: 747, Jogador: 0, carta da vez: 07♦, maiores montes Jogador: jogador 0 com total de 713 cartas - ,  baralho tem 252 cartas.
Rodada: 748, Jogador: 0, carta da vez: 05♠, maiores montes Jogador: jogador 0 com total de 714 cartas - ,  baralho tem 251 cartas.
Rodada: 749, Jogador: 0, carta da vez: 05♣, maiores montes Jogador: jogador 0 com total de 715 cartas - ,  baralho tem 250 cartas.
Rodada: 750, Jogador: 0, carta da vez: 08♦, maiores montes Jogador: jogador 0 com total de 716 cartas - ,  baralho tem 249 cartas.
Rodada: 751, Jogador: 0, carta da vez: 03♦, maiores montes Jogador: jogador 0 com total de 717 cartas - ,  baralho tem 248 cartas.
Rodada: 752, Jogador: 0, carta da vez: 03♠, maiores montes Jogador: jogador 0 com total de 718 cartas - ,  baralho tem 247 cartas.
Rodada: 753, Jogador: 0, carta da vez: 01♣, maiores montes Jogador: jogador 0 com total de 719 cartas - ,  baralho tem 246 cartas.
Rodada: 754, Jogador: 0, carta da vez: 03♥, maiores montes Jogador: jogador 0 com total de 720 cartas - ,  baralho tem 245 cartas.
Rodada: 755, Jogador: 0, carta da vez: 12♥, maiores montes Jogador: jogador 0 com total de 721 cartas - ,  baralho tem 244 cartas.
Rodada: 756, Jogador: 0, carta da vez: 07♥, maiores montes Jogador: jogador 0 com total de 722 cartas - ,  baralho tem 243 cartas.
Rodada: 757, Jogador: 0, carta da vez: 02♠, maiores montes Jogador: jogador 0 com total de 723 cartas - ,  baralho tem 242 cartas.
Rodada: 758, Jogador: 0, carta da vez: 09♠, maiores montes Jogador: jogador 0 com total de 724 cartas - ,  baralho tem 241 cartas.
Rodada: 759, Jogador: 0, carta da vez: 08♦, maiores montes Jogador: jogador 0 com total de 725 cartas - ,  baralho tem 240 cartas.
Rodada: 760, Jogador: 0, carta da vez: 03♦, maiores montes Jogador: jogador 0 com total de 726 cartas - ,  baralho tem 239 cartas.
Rodada: 761, Jogador: 0, carta da vez: 06♣, maiores montes Jogador: jogador 0 com total de 727 cartas - ,  baralho tem 238 cartas.
Rodada: 762, Jogador: 0, carta da vez: 08♦, maiores montes Jogador: jogador 0 com total de 728 cartas - ,  baralho tem 237 cartas.
Rodada: 763, Jogador: 0, carta da vez: 04♦, maiores montes Jogador: jogador 0 com total de 729 cartas - ,  baralho tem 236 cartas.
Rodada: 764, Jogador: 0, carta da vez: 01♦, maiores montes Jogador: jogador 0 com total de 730 cartas - ,  baralho tem 235 cartas.
Rodada: 765, Jogador: 0, carta da vez: 02♣, maiores montes Jogador: jogador 0 com total de 731 cartas - ,  baralho tem 234 cartas.
Rodada: 766, Jogador: 0, carta da vez: 05♦, maiores montes Jogador: jogador 0 com total de 732 cartas - ,  baralho tem 233 cartas.
Rodada: 767, Jogador: 0, carta da vez: 13♦, maiores montes Jogador: jogador 0 com total de 733 cartas - ,  baralho tem 232 cartas.
Rodada: 768, Jogador: 0, carta da vez: 11♦, maiores montes Jogador: jogador 0 com total de 734 cartas - ,  baralho tem 231 cartas.
Rodada: 769, Jogador: 0, carta da vez: 09♦, maiores montes Jogador: jogador 0 com total de 735 cartas - ,  baralho tem 230 cartas.
Rodada: 770, Jogador: 0, carta da vez: 04♥, maiores montes Jogador: jogador 0 com total de 736 cartas - ,  baralho tem 229 cartas.
Rodada: 771, Jogador: 0, carta da vez: 12♦, maiores montes Jogador: jogador 0 com total de 737 cartas - ,  baralho tem 228 cartas.
Rodada: 772, Jogador: 0, carta da vez: 11♥, maiores montes Jogador: jogador 0 com total de 738 cartas - ,  baralho tem 227 cartas.
Rodada: 773, Jogador: 0, carta da vez: 07♣, maiores montes Jogador: jogador 0 com total de 739 cartas - ,  baralho tem 226 cartas.
Rodada: 774, Jogador: 0, carta da vez: 07♦, maiores montes Jogador: jogador 0 com total de 740 cartas - ,  baralho tem 225 cartas.
Rodada: 775, Jogador: 0, carta da vez: 07♠, maiores montes Jogador: jogador 0 com total de 741 cartas - ,  baralho tem 224 cartas.
Rodada: 776, Jogador: 0, carta da vez: 07♠, maiores montes Jogador: jogador 0 com total de 742 cartas - ,  baralho tem 223 cartas.
Rodada: 777, Jogador: 0, carta da vez: 04♦, maiores montes Jogador: jogador 0 com total de 743 cartas - ,  baralho tem 222 cartas.
Rodada: 778, Jogador: 0, carta da vez: 09♠, maiores montes Jogador: jogador 0 com total de 744 cartas - ,  baralho tem 221 cartas.
Rodada: 779, Jogador: 0, carta da vez: 01♦, maiores montes Jogador: jogador 0 com total de 745 cartas - ,  baralho tem 220 cartas.
Rodada: 780, Jogador: 0, carta da vez: 09♣, maiores montes Jogador: jogador 0 com total de 746 cartas - ,  baralho tem 219 cartas.
Rodada: 781, Jogador: 0, carta da vez: 12♣, maiores montes Jogador: jogador 0 com total de 747 cartas - ,  baralho tem 218 cartas.
Rodada: 782, Jogador: 0, carta da vez: 06♠, maiores montes Jogador: jogador 0 com total de 748 cartas - ,  baralho tem 217 cartas.
Rodada: 783, Jogador: 0, carta da vez: 10♦, maiores montes Jogador: jogador 0 com total de 749 cartas - ,  baralho tem 216 cartas.
Rodada: 784, Jogador: 0, carta da vez: 03♣, maiores montes Jogador: jogador 0 com total de 750 cartas - ,  baralho tem 215 cartas.
Rodada: 785, Jogador: 0, carta da vez: 10♦, maiores montes Jogador: jogador 0 com total de 751 cartas - ,  baralho tem 214 cartas.
Rodada: 786, Jogador: 0, carta da vez: 08♣, maiores montes Jogador: jogador 0 com total de 752 cartas - ,  baralho tem 213 cartas.
Rodada: 787, Jogador: 0, carta da vez: 06♦, maiores montes Jogador: jogador 0 com total de 753 cartas - ,  baralho tem 212 cartas.
Rodada: 788, Jogador: 0, carta da vez: 05♥, maiores montes Jogador: jogador 0 com total de 754 cartas - ,  baralho tem 211 cartas.
Rodada: 789, Jogador: 0, carta da vez: 09♦, maiores montes Jogador: jogador 0 com total de 755 cartas - ,  baralho tem 210 cartas.
Rodada: 790, Jogador: 0, carta da vez: 03♠, maiores montes Jogador: jogador 0 com total de 756 cartas - ,  baralho tem 209 cartas.
